,GEOID,NAME,variable,estimate,moe,geoid_int,sf_tag,area,coverage,dac_coverage,pre_screened_coverage
536,12482,ZCTA5 12482,S1901_C01_012,42016.0,9571.0,12482,0,5710187.596914393,,,
537,14613,ZCTA5 14613,S1901_C01_012,35259.0,3620.0,14613,0,4834707.2954075355,,,
538,13417,ZCTA5 13417,S1901_C01_012,35720.0,4570.0,13417,0,3370674.510253381,,,
539,10606,ZCTA5 10606,S1901_C01_012,79882.0,4759.0,10606,0,3951409.4651534352,,,
540,11724,ZCTA5 11724,S1901_C01_012,250001.0,,11724,0,10257190.271739924,,,
541,14008,ZCTA5 14008,S1901_C01_012,57400.0,22252.0,14008,0,63087027.75724088,,,
542,10538,ZCTA5 10538,S1901_C01_012,177553.0,16028.0,10538,0,9345368.021520281,,,
543,11763,ZCTA5 11763,S1901_C01_012,87500.0,7777.0,11763,0,35707148.01535283,,,
544,12157,ZCTA5 12157,S1901_C01_012,60317.0,9793.0,12157,0,112884205.10668176,,,
545,12410,ZCTA5 12410,S1901_C01_012,,,12410,0,106576928.98051485,0.9118800974781662,,
546,13132,ZCTA5 13132,S1901_C01_012,63245.0,11090.0,13132,0,62387986.77764587,,,
547,10701,ZCTA5 10701,S1901_C01_012,44559.0,4306.0,10701,0,10934021.897037642,,,
548,10033,ZCTA5 10033,S1901_C01_012,58614.0,3673.0,10033,0,1552637.9483491452,,,
549,12583,ZCTA5 12583,S1901_C01_012,77083.0,26147.0,12583,0,33896784.321659245,,,
550,11742,ZCTA5 11742,S1901_C01_012,101012.0,12189.0,11742,0,12904222.959731659,,,
551,13753,ZCTA5 13753,S1901_C01_012,54211.0,5390.0,13753,0,243912664.6894895,0.999999999999999,,
552,14030,ZCTA5 14030,S1901_C01_012,63036.0,9745.0,14030,0,51802000.08680622,0.9175015762866299,,
553,10919,ZCTA5 10919,S1901_C01_012,102738.0,27192.0,10919,1,10706495.470209489,,,
554,10804,ZCTA5 10804,S1901_C01_012,191773.0,14378.0,10804,0,11568934.765670428,,,
555,10463,ZCTA5 10463,S1901_C01_012,58551.0,2626.0,10463,0,4084009.031138691,,,
556,12303,ZCTA5 12303,S1901_C01_012,66436.0,5150.0,12303,0,39785122.694098085,,,
557,12017,ZCTA5 12017,S1901_C01_012,71429.0,12705.0,12017,0,51876690.58850897,0.9979314966888676,,
558,12592,ZCTA5 12592,S1901_C01_012,53728.0,7305.0,12592,0,49045242.79010748,0.9410518966648964,0.9227129312750547,
559,11964,ZCTA5 11964,S1901_C01_012,82686.0,51162.0,11964,0,48940056.07129936,,,
560,12522,ZCTA5 12522,S1901_C01_012,51419.0,7065.0,12522,0,97841848.9495946,0.7671727641553228,0.29825021852571026,
561,11967,ZCTA5 11967,S1901_C01_012,83644.0,8107.0,11967,0,31542332.863573488,,,
562,12844,ZCTA5 12844,S1901_C01_012,84063.0,74149.0,12844,0,7073449.946311888,,,
563,14203,ZCTA5 14203,S1901_C01_012,38578.0,7660.0,14203,0,7963458.523975213,,,
564,14741,ZCTA5 14741,S1901_C01_012,61161.0,3519.0,14741,0,159349752.48938045,,,
565,12083,ZCTA5 12083,S1901_C01_012,79419.0,6450.0,12083,0,112774115.4512224,,,
566,13501,ZCTA5 13501,S1901_C01_012,36079.0,1689.0,13501,0,22779742.550924838,,,
567,10003,ZCTA5 10003,S1901_C01_012,112131.0,13190.0,10003,0,1462908.9355249868,,,
568,14559,ZCTA5 14559,S1901_C01_012,80735.0,6537.0,14559,0,110602908.84561802,,,
569,10913,ZCTA5 10913,S1901_C01_012,140375.0,21177.0,10913,1,10894896.6522878,,,
570,12811,ZCTA5 12811,S1901_C01_012,,,12811,0,4437823.601111877,,,
571,13342,ZCTA5 13342,S1901_C01_012,59107.0,24919.0,13342,0,20682763.453081347,0.9999999999999994,,
572,14086,ZCTA5 14086,S1901_C01_012,82221.0,4115.0,14086,0,88285820.60803054,0.9999999999999998,,
573,14840,ZCTA5 14840,S1901_C01_012,55027.0,3213.0,14840,0,152667362.62939346,1.0000000000000002,,
574,14224,ZCTA5 14224,S1901_C01_012,67691.0,2855.0,14224,0,52643611.81314673,0.9941927381257483,0.10191194664966438,
575,11238,ZCTA5 11238,S1901_C01_012,85407.0,3442.0,11238,0,2849139.0060948646,,,
576,10566,ZCTA5 10566,S1901_C01_012,54332.0,4017.0,10566,0,11870156.968324345,,,
577,12028,ZCTA5 12028,S1901_C01_012,67448.0,17777.0,12028,0,59043358.95109617,,,
578,10516,ZCTA5 10516,S1901_C01_012,102841.0,13286.0,10516,0,83044328.69197655,0.10704467939473832,0.0001287420626034303,
579,12446,ZCTA5 12446,S1901_C01_012,59472.0,8610.0,12446,0,176125143.73704407,0.00027743367091075696,,
580,14865,ZCTA5 14865,S1901_C01_012,44208.0,7217.0,14865,0,51620597.14549525,0.9999572644282614,,
581,10469,ZCTA5 10469,S1901_C01_012,63652.0,3740.0,10469,0,6385527.818977985,,,
582,10922,ZCTA5 10922,S1901_C01_012,86607.0,24581.0,10922,1,6245395.117837164,,,
583,13637,ZCTA5 13637,S1901_C01_012,52666.0,2492.0,13637,0,91143182.16216473,,,
584,10579,ZCTA5 10579,S1901_C01_012,103750.0,20632.0,10579,0,88393526.21887769,0.9999138917390276,,
585,12566,ZCTA5 12566,S1901_C01_012,75856.0,5830.0,12566,1,141272521.42119372,0.7067703537150253,0.03164313627128789,
586,12452,ZCTA5 12452,S1901_C01_012,,,12452,0,22199316.62306151,0.007040044687114916,,
587,14004,ZCTA5 14004,S1901_C01_012,73586.0,2733.0,14004,0,124749092.58989428,0.9294494302775157,,
588,14215,ZCTA5 14215,S1901_C01_012,34928.0,3237.0,14215,0,12708047.2685689,,,
589,14504,ZCTA5 14504,S1901_C01_012,56279.0,5115.0,14504,0,2908137.9316221518,,,
590,14772,ZCTA5 14772,S1901_C01_012,44810.0,5322.0,14772,0,191668463.71754086,0.3562165180387078,0.026435711897965477,
591,14883,ZCTA5 14883,S1901_C01_012,51028.0,8180.0,14883,0,187813148.1811441,1.0000000000000004,,
592,13033,ZCTA5 13033,S1901_C01_012,66887.0,5356.0,13033,0,160727565.53580207,,,
593,12747,ZCTA5 12747,S1901_C01_012,55114.0,36404.0,12747,0,37225853.11859055,1.0,0.9999806150615276,
594,14847,ZCTA5 14847,S1901_C01_012,50430.0,6380.0,14847,0,100797249.15858844,1.0000000000000002,,
595,13654,ZCTA5 13654,S1901_C01_012,47273.0,13685.0,13654,0,182388797.45527476,,,
596,11510,ZCTA5 11510,S1901_C01_012,108761.0,8331.0,11510,0,12410883.025229156,,,
597,12603,ZCTA5 12603,S1901_C01_012,83636.0,4613.0,12603,0,84206280.78446859,,,
598,12198,ZCTA5 12198,S1901_C01_012,76962.0,12513.0,12198,0,34507804.08993691,0.7160867412120341,2.4364133393488717e-14,
599,14842,ZCTA5 14842,S1901_C01_012,38707.0,10755.0,14842,0,43298128.89649581,0.9999999999999989,0.9058241269542499,
600,14546,ZCTA5 14546,S1901_C01_012,67569.0,15224.0,14546,0,89150292.17827806,,,
601,13903,ZCTA5 13903,S1901_C01_012,46813.0,3085.0,13903,0,103540901.26982753,0.9999742875251355,0.036553806510562364,1.8374725313926637e-05
602,14590,ZCTA5 14590,S1901_C01_012,48327.0,3626.0,14590,0,177579698.22531557,,,
603,11952,ZCTA5 11952,S1901_C01_012,92045.0,12560.0,11952,0,25714321.02408864,,,
604,14753,ZCTA5 14753,S1901_C01_012,40341.0,11981.0,14753,0,142942017.95005462,,,
605,11975,ZCTA5 11975,S1901_C01_012,141000.0,70225.0,11975,0,8640833.369624682,,,
606,11224,ZCTA5 11224,S1901_C01_012,33131.0,2198.0,11224,0,4243984.430056872,,,
607,14098,ZCTA5 14098,S1901_C01_012,55417.0,5603.0,14098,0,119074702.50933191,,,
608,10958,ZCTA5 10958,S1901_C01_012,100714.0,11384.0,10958,1,59483601.6175025,,,
609,13656,ZCTA5 13656,S1901_C01_012,56953.0,8406.0,13656,0,221438448.3699509,,,
610,14040,ZCTA5 14040,S1901_C01_012,71774.0,13313.0,14040,0,76056020.10940526,0.17680033911011572,,
611,14624,ZCTA5 14624,S1901_C01_012,69257.0,3567.0,14624,0,72576358.03594609,,,
612,14058,ZCTA5 14058,S1901_C01_012,65268.0,7332.0,14058,0,103137320.21479231,,,
613,13834,ZCTA5 13834,S1901_C01_012,72852.0,18691.0,13834,0,1003287.623370313,1.0000000000000002,,
614,12118,ZCTA5 12118,S1901_C01_012,73091.0,5608.0,12118,0,85306648.37304175,0.9555628017288217,,
615,10453,ZCTA5 10453,S1901_C01_012,25275.0,1964.0,10453,0,2339420.8659036397,,,
616,14139,ZCTA5 14139,S1901_C01_012,86149.0,7994.0,14139,0,61634403.08587145,1.0000000000000004,,
617,14517,ZCTA5 14517,S1901_C01_012,49395.0,7926.0,14517,0,88189325.78544319,0.2223129687222268,,
618,10803,ZCTA5 10803,S1901_C01_012,152932.0,12668.0,10803,0,5671669.410554357,,,
619,10528,ZCTA5 10528,S1901_C01_012,120846.0,16859.0,10528,0,9845632.81915644,,,
620,10930,ZCTA5 10930,S1901_C01_012,131111.0,12122.0,10930,1,36317165.102230914,,,
621,10917,ZCTA5 10917,S1901_C01_012,109750.0,23827.0,10917,1,9617965.701451775,,,
622,14171,ZCTA5 14171,S1901_C01_012,55972.0,10237.0,14171,0,132328038.305634,0.0009706072008472356,,
623,10588,ZCTA5 10588,S1901_C01_012,103516.0,30738.0,10588,0,5071849.204747512,0.3921970306530564,,
624,12164,ZCTA5 12164,S1901_C01_012,66458.0,4597.0,12164,0,127201194.0522485,,,
625,13905,ZCTA5 13905,S1901_C01_012,39832.0,3162.0,13905,0,70687899.28447407,0.9999999999999996,0.22008029357818765,0.010016154849915573
626,12977,ZCTA5 12977,S1901_C01_012,,,12977,0,23410855.005477037,,,
627,13413,ZCTA5 13413,S1901_C01_012,72576.0,8514.0,13413,0,51633731.58640376,,,
628,12469,ZCTA5 12469,S1901_C01_012,47917.0,8316.0,12469,0,87749890.34387872,0.12432863877979132,,
629,10927,ZCTA5 10927,S1901_C01_012,61336.0,9853.0,10927,1,5292565.184194143,,,
630,13755,ZCTA5 13755,S1901_C01_012,48611.0,6076.0,13755,0,158247499.25511417,1.0,,
631,13808,ZCTA5 13808,S1901_C01_012,49375.0,15383.0,13808,0,95294144.82840393,0.9999999999999999,,
632,12036,ZCTA5 12036,S1901_C01_012,42222.0,26062.0,12036,0,19175458.729950137,0.0032002342006066946,,
633,12580,ZCTA5 12580,S1901_C01_012,69554.0,12032.0,12580,0,56348710.632945396,,,
634,10975,ZCTA5 10975,S1901_C01_012,,,10975,1,15586952.033062533,,,
635,10996,ZCTA5 10996,S1901_C01_012,103417.0,6722.0,10996,0,8516782.08027639,,,
636,13847,ZCTA5 13847,S1901_C01_012,,,13847,0,8488223.388944061,1.0000000000000002,,
637,12792,ZCTA5 12792,S1901_C01_012,38125.0,14211.0,12792,0,8770771.392091524,1.0000000000000002,,
638,13489,ZCTA5 13489,S1901_C01_012,51944.0,9000.0,13489,0,111819067.1793914,,,
639,13066,ZCTA5 13066,S1901_C01_012,89840.0,8287.0,13066,0,39494282.68542341,,,
640,10941,ZCTA5 10941,S1901_C01_012,73056.0,6572.0,10941,1,83355436.8160401,,,
641,13661,ZCTA5 13661,S1901_C01_012,64111.0,4958.0,13661,0,129771451.49717616,,,
642,12932,ZCTA5 12932,S1901_C01_012,53487.0,13961.0,12932,0,166717046.543556,0.9980347525181376,,
643,11356,ZCTA5 11356,S1901_C01_012,60493.0,4425.0,11356,0,4087439.883020952,,,
644,13153,ZCTA5 13153,S1901_C01_012,49750.0,13600.0,13153,0,2304230.8659861553,0.002323530507594451,,
645,12418,ZCTA5 12418,S1901_C01_012,67500.0,13282.0,12418,0,35679673.48981906,0.005201674985861109,,
646,13788,ZCTA5 13788,S1901_C01_012,52639.0,6440.0,13788,0,91451968.3879122,1.0000000000000004,,
647,14729,ZCTA5 14729,S1901_C01_012,63654.0,5063.0,14729,0,91872289.94946428,0.0013032382488863974,,
648,13732,ZCTA5 13732,S1901_C01_012,83078.0,6394.0,13732,0,87178681.15315214,0.9999010967578805,2.327478955773293e-09,
649,13756,ZCTA5 13756,S1901_C01_012,52411.0,15825.0,13756,0,120143694.67765264,0.9999999999999992,,
650,10580,ZCTA5 10580,S1901_C01_012,183871.0,19088.0,10580,0,23156171.493538786,,,
651,11792,ZCTA5 11792,S1901_C01_012,134803.0,28071.0,11792,0,25458191.09212819,,,
652,14769,ZCTA5 14769,S1901_C01_012,48317.0,15779.0,14769,0,23556582.800943907,,,
653,12726,ZCTA5 12726,S1901_C01_012,62426.0,26974.0,12726,1,77387247.12640494,0.9996758893889351,,
654,12549,ZCTA5 12549,S1901_C01_012,91386.0,7312.0,12549,0,101771565.72923814,0.2910242762716465,0.6314336633919185,
655,13224,ZCTA5 13224,S1901_C01_012,56535.0,6581.0,13224,0,7693039.39065767,,,
656,10920,ZCTA5 10920,S1901_C01_012,115745.0,7140.0,10920,1,13292756.288595095,,,
657,13042,ZCTA5 13042,S1901_C01_012,63556.0,11888.0,13042,0,87592614.31937088,,,
658,11954,ZCTA5 11954,S1901_C01_012,95278.0,8339.0,11954,0,52256855.87513928,,,
659,12472,ZCTA5 12472,S1901_C01_012,67857.0,16884.0,12472,0,9644918.174994515,,,
660,11430,ZCTA5 11430,S1901_C01_012,,,11430,0,18509270.71021822,,,
661,13863,ZCTA5 13863,S1901_C01_012,54167.0,25928.0,13863,0,39811373.484141864,0.9999999999999998,,
662,13363,ZCTA5 13363,S1901_C01_012,72738.0,21273.0,13363,0,54901294.3812636,,,
663,13439,ZCTA5 13439,S1901_C01_012,49832.0,4036.0,13439,0,224078279.98848173,0.9940300653458666,,
664,12858,ZCTA5 12858,S1901_C01_012,100625.0,36290.0,12858,0,29114515.67741606,,,
665,10069,ZCTA5 10069,S1901_C01_012,110625.0,52647.0,10069,0,240651.2833212155,,,
666,12781,ZCTA5 12781,S1901_C01_012,81563.0,29911.0,12781,1,11060826.28899511,,,
667,10520,ZCTA5 10520,S1901_C01_012,105670.0,6926.0,10520,0,38955486.2666357,,,
668,12070,ZCTA5 12070,S1901_C01_012,53654.0,31934.0,12070,0,31979661.256033987,,,
669,13810,ZCTA5 13810,S1901_C01_012,54250.0,11521.0,13810,0,103944527.26054898,1.0000000000000007,,
670,14548,ZCTA5 14548,S1901_C01_012,62557.0,11200.0,14548,0,77861049.60685961,0.0208535728654728,,
671,14549,ZCTA5 14549,S1901_C01_012,50556.0,17861.0,14549,0,290398.9618251561,1.0,,
672,13052,ZCTA5 13052,S1901_C01_012,55536.0,10770.0,13052,0,127685162.39688712,0.1605473080617539,,
673,10928,ZCTA5 10928,S1901_C01_012,82500.0,15218.0,10928,1,14250669.848180227,,,
674,13682,ZCTA5 13682,S1901_C01_012,70625.0,24255.0,13682,0,81091660.34320459,,,
675,14470,ZCTA5 14470,S1901_C01_012,53824.0,4986.0,14470,0,165957224.63818517,,,
676,12874,ZCTA5 12874,S1901_C01_012,76250.0,28335.0,12874,0,56157432.14233768,,,
677,12475,ZCTA5 12475,S1901_C01_012,,,12475,0,3176698.302386534,,,
678,11040,ZCTA5 11040,S1901_C01_012,124378.0,4295.0,11040,0,12501675.284721533,,,
679,10021,ZCTA5 10021,S1901_C01_012,118289.0,14128.0,10021,0,996770.088084002,,,
680,11208,ZCTA5 11208,S1901_C01_012,40733.0,1497.0,11208,0,9233041.045747431,,,
681,10001,ZCTA5 10001,S1901_C01_012,88526.0,8060.0,10001,0,1563878.6095467298,,,
682,14778,ZCTA5 14778,S1901_C01_012,,,14778,0,1076797.498856888,,,
683,13327,ZCTA5 13327,S1901_C01_012,55573.0,4255.0,13327,0,351651353.6109866,,,
684,14131,ZCTA5 14131,S1901_C01_012,73250.0,5783.0,14131,0,109342565.819843,,,
685,12919,ZCTA5 12919,S1901_C01_012,50634.0,13519.0,12919,0,100197433.53673899,0.9941409922198349,,
686,14608,ZCTA5 14608,S1901_C01_012,21531.0,1941.0,14608,0,4717537.949752371,,,
687,14525,ZCTA5 14525,S1901_C01_012,72353.0,11294.0,14525,0,118105611.1042474,0.00042292192553691847,,
688,13360,ZCTA5 13360,S1901_C01_012,47500.0,25908.0,13360,0,169541025.5663474,7.415700538017736e-05,,
689,12444,ZCTA5 12444,S1901_C01_012,57917.0,21703.0,12444,0,40055648.40696814,0.00875140862168379,,
690,12189,ZCTA5 12189,S1901_C01_012,51748.0,3672.0,12189,0,16922427.38765771,,,
691,10994,ZCTA5 10994,S1901_C01_012,148342.0,18043.0,10994,1,16733921.324533043,,,
692,12786,ZCTA5 12786,S1901_C01_012,,,12786,0,45790697.36357077,0.9999999999999998,0.07760705297842473,
693,11714,ZCTA5 11714,S1901_C01_012,106693.0,8885.0,11714,0,11157459.987848708,,,
694,13743,ZCTA5 13743,S1901_C01_012,60433.0,9092.0,13743,0,152247980.16208276,1.0000000000000004,,
695,12966,ZCTA5 12966,S1901_C01_012,48750.0,5755.0,12966,0,222872200.18837017,,,
696,12883,ZCTA5 12883,S1901_C01_012,48396.0,6831.0,12883,0,211589149.19033137,,,
697,10968,ZCTA5 10968,S1901_C01_012,115208.0,26547.0,10968,1,1542903.5676348107,,,
698,12765,ZCTA5 12765,S1901_C01_012,88721.0,18957.0,12765,0,32484927.201349784,0.8831816516115565,2.2795625221934766e-05,
699,10956,ZCTA5 10956,S1901_C01_012,133297.0,9247.0,10956,1,42752543.212395296,,,
700,13475,ZCTA5 13475,S1901_C01_012,,,13475,0,42567.743523616984,,,
701,12824,ZCTA5 12824,S1901_C01_012,76161.0,29306.0,12824,0,40425259.1834397,,,
702,11570,ZCTA5 11570,S1901_C01_012,118309.0,12119.0,11570,0,9731673.475807564,,,
703,11370,ZCTA5 11370,S1901_C01_012,65098.0,6457.0,11370,0,3838712.8019730817,,,
704,11436,ZCTA5 11436,S1901_C01_012,75242.0,4654.0,11436,0,2072875.0682226995,,,
705,12433,ZCTA5 12433,S1901_C01_012,65847.0,19586.0,12433,0,10110514.525358966,,,
706,11944,ZCTA5 11944,S1901_C01_012,61250.0,8347.0,11944,0,15773225.681049243,,,
707,10511,ZCTA5 10511,S1901_C01_012,109375.0,11451.0,10511,0,3939315.1056333445,,,
708,12411,ZCTA5 12411,S1901_C01_012,72125.0,26842.0,12411,0,2480539.0306658307,,,
709,14103,ZCTA5 14103,S1901_C01_012,47848.0,3056.0,14103,0,208086584.7983552,,,
710,11971,ZCTA5 11971,S1901_C01_012,80771.0,3844.0,11971,0,30601481.16038702,,,
711,11731,ZCTA5 11731,S1901_C01_012,117068.0,5912.0,11731,0,21720015.634203047,,,
712,10597,ZCTA5 10597,S1901_C01_012,250001.0,,10597,0,9280309.157243501,1.0000000000000002,,
713,10472,ZCTA5 10472,S1901_C01_012,30977.0,1753.0,10472,0,2675045.993314516,,,
714,14109,ZCTA5 14109,S1901_C01_012,,,14109,0,1304000.122395734,,,
715,11901,ZCTA5 11901,S1901_C01_012,63461.0,3784.0,11901,0,146451014.88181067,,,
716,14612,ZCTA5 14612,S1901_C01_012,61218.0,3794.0,14612,0,48031010.77279152,,,
717,12143,ZCTA5 12143,S1901_C01_012,59159.0,8518.0,12143,0,50512289.359061114,,,
718,13464,ZCTA5 13464,S1901_C01_012,41532.0,4196.0,13464,0,99444263.85468054,0.9999999999999992,,
719,12935,ZCTA5 12935,S1901_C01_012,54583.0,5674.0,12935,0,263870077.44250035,0.9988240639607763,,
720,13140,ZCTA5 13140,S1901_C01_012,54744.0,4421.0,13140,0,139384115.14714977,0.597195479231363,0.7122432838052475,
721,14735,ZCTA5 14735,S1901_C01_012,39278.0,3257.0,14735,0,216114933.92574552,,,
722,10172,ZCTA5 10172,S1901_C01_012,,,10172,0,12399.553414773063,,,
723,13460,ZCTA5 13460,S1901_C01_012,47143.0,10989.0,13460,0,185270325.63774696,0.9788011437319951,,
724,10527,ZCTA5 10527,S1901_C01_012,161583.0,23581.0,10527,0,6345678.81399319,1.0,,
725,12992,ZCTA5 12992,S1901_C01_012,54460.0,10948.0,12992,0,164533420.19068658,1.0,,
726,11366,ZCTA5 11366,S1901_C01_012,78990.0,15106.0,11366,0,2827046.3385537565,,,
727,10910,ZCTA5 10910,S1901_C01_012,,,10910,0,5484006.060236349,,,
728,12092,ZCTA5 12092,S1901_C01_012,36701.0,17154.0,12092,0,39139973.7083477,,,
729,14143,ZCTA5 14143,S1901_C01_012,58500.0,13960.0,14143,0,37511497.025493644,,,
730,11520,ZCTA5 11520,S1901_C01_012,76388.0,5395.0,11520,0,14272693.264789816,,,
731,14037,ZCTA5 14037,S1901_C01_012,56389.0,22515.0,14037,0,44771612.33613492,1.0000000000000007,,
732,12570,ZCTA5 12570,S1901_C01_012,101214.0,7488.0,12570,0,56257944.382598795,0.7261824969623485,0.0002956847420064478,
733,10019,ZCTA5 10019,S1901_C01_012,98833.0,5881.0,10019,0,1809091.6217435296,,,
734,13403,ZCTA5 13403,S1901_C01_012,81344.0,14294.0,13403,0,70033592.37840557,,,
735,14830,ZCTA5 14830,S1901_C01_012,55967.0,3629.0,14830,0,234448366.55224425,0.9999999999999999,,
736,14423,ZCTA5 14423,S1901_C01_012,55750.0,7849.0,14423,0,131097952.73709776,,,
737,10595,ZCTA5 10595,S1901_C01_012,110448.0,12891.0,10595,0,17727905.285747636,,,
738,14036,ZCTA5 14036,S1901_C01_012,68448.0,10523.0,14036,0,140578914.0930032,0.0002790836978765937,,
739,12052,ZCTA5 12052,S1901_C01_012,75000.0,15869.0,12052,0,81092916.06088024,0.0004976307775500527,,
740,12921,ZCTA5 12921,S1901_C01_012,82056.0,13437.0,12921,0,86371120.77230325,1.0000000000000002,,
741,14709,ZCTA5 14709,S1901_C01_012,49145.0,5559.0,14709,0,130764014.46298955,0.22577551354331732,0.006022611815851026,
742,12480,ZCTA5 12480,S1901_C01_012,,,12480,0,87786879.12744108,0.5142167133471016,,
743,12784,ZCTA5 12784,S1901_C01_012,,,12784,0,5833823.85262326,1.0000000000000007,0.0035949431089158435,
744,11375,ZCTA5 11375,S1901_C01_012,80542.0,3137.0,11375,0,5138473.840676099,,,
745,12487,ZCTA5 12487,S1901_C01_012,64545.0,15159.0,12487,0,41365176.04459942,,,
746,12211,ZCTA5 12211,S1901_C01_012,100353.0,7050.0,12211,0,20697841.98616713,,,
747,14138,ZCTA5 14138,S1901_C01_012,50875.0,6305.0,14138,0,122427583.10284612,0.9709547611540474,0.03137997178019577,
748,11754,ZCTA5 11754,S1901_C01_012,105500.0,7409.0,11754,0,20274389.3441108,,,
749,10016,ZCTA5 10016,S1901_C01_012,117004.0,8954.0,10016,0,1365945.996209057,,,
750,12923,ZCTA5 12923,S1901_C01_012,50750.0,10808.0,12923,0,134882180.7500944,0.998820837758633,,
751,12144,ZCTA5 12144,S1901_C01_012,69025.0,3972.0,12144,0,50466668.94163017,0.04926387245533333,,
752,13844,ZCTA5 13844,S1901_C01_012,53125.0,5336.0,13844,0,62085788.22541951,0.9999999999999999,,
753,13786,ZCTA5 13786,S1901_C01_012,52500.0,15865.0,13786,0,40356762.998100065,1.0000000000000004,,
754,12115,ZCTA5 12115,S1901_C01_012,90694.0,67397.0,12115,0,13760870.167788645,0.9530155015442768,,
755,12054,ZCTA5 12054,S1901_C01_012,103424.0,7364.0,12054,0,39985681.695797615,,,
756,13668,ZCTA5 13668,S1901_C01_012,53832.0,6418.0,13668,0,98159219.91146313,,,
757,12123,ZCTA5 12123,S1901_C01_012,93092.0,9935.0,12123,0,85339159.40617576,2.8759132224623053e-05,,
758,10932,ZCTA5 10932,S1901_C01_012,,,10932,1,377889.11970569985,,,
759,12196,ZCTA5 12196,S1901_C01_012,91890.0,15226.0,12196,0,23371067.098687436,0.773126000135895,,
760,13335,ZCTA5 13335,S1901_C01_012,58000.0,7436.0,13335,0,98754862.0469837,0.9999999999999992,,
761,12910,ZCTA5 12910,S1901_C01_012,49844.0,8945.0,12910,0,168877604.98719335,1.0000000000000004,,
762,12996,ZCTA5 12996,S1901_C01_012,63594.0,13724.0,12996,0,133775715.77888952,0.9999999999999996,,
763,10523,ZCTA5 10523,S1901_C01_012,98700.0,7692.0,10523,0,9342072.070582066,,,
764,10031,ZCTA5 10031,S1901_C01_012,49891.0,4564.0,10031,0,1711738.803062323,,,
765,13040,ZCTA5 13040,S1901_C01_012,51731.0,5487.0,13040,0,249850075.085436,0.809070908065839,,
766,11791,ZCTA5 11791,S1901_C01_012,168902.0,12554.0,11791,0,33936097.83464373,,,
767,13334,ZCTA5 13334,S1901_C01_012,53224.0,20850.0,13334,0,76706844.8798344,0.9364507783445226,,
768,10977,ZCTA5 10977,S1901_C01_012,55145.0,5181.0,10977,1,28683729.550138984,,,
769,10543,ZCTA5 10543,S1901_C01_012,99124.0,5591.0,10543,0,11140376.106410354,,,
770,11770,ZCTA5 11770,S1901_C01_012,120625.0,75771.0,11770,0,1134656.944662109,,,
771,10992,ZCTA5 10992,S1901_C01_012,97000.0,12504.0,10992,1,28794294.698440973,,,
772,14411,ZCTA5 14411,S1901_C01_012,50084.0,7853.0,14411,0,293677508.3896255,,,
773,10998,ZCTA5 10998,S1901_C01_012,90567.0,11091.0,10998,1,48607920.043066286,,,
774,12068,ZCTA5 12068,S1901_C01_012,62074.0,7778.0,12068,0,81337219.89082436,,,
775,11762,ZCTA5 11762,S1901_C01_012,126693.0,6585.0,11762,0,8081227.210001795,,,
776,11203,ZCTA5 11203,S1901_C01_012,51277.0,2095.0,11203,0,5547638.784620474,,,
777,11755,ZCTA5 11755,S1901_C01_012,109490.0,9758.0,11755,0,8387848.336986141,,,
778,10451,ZCTA5 10451,S1901_C01_012,28921.0,2220.0,10451,0,2675585.4145020703,,,
779,14422,ZCTA5 14422,S1901_C01_012,68478.0,9318.0,14422,0,88240756.73862295,,,
780,11710,ZCTA5 11710,S1901_C01_012,132281.0,5714.0,11710,0,14295646.013296427,,,
781,11965,ZCTA5 11965,S1901_C01_012,120772.0,18953.0,11965,0,12522107.939628797,,,
782,12976,ZCTA5 12976,S1901_C01_012,76250.0,43267.0,12976,0,102249042.99715091,,,
783,13029,ZCTA5 13029,S1901_C01_012,67568.0,9643.0,13029,0,46810113.25808249,,,
784,10911,ZCTA5 10911,S1901_C01_012,,,10911,0,2741382.8140416634,,,
785,12471,ZCTA5 12471,S1901_C01_012,,,12471,0,1425130.7272659116,,,
786,14872,ZCTA5 14872,S1901_C01_012,61726.0,50175.0,14872,0,16627850.583893506,1.0000000000000004,,
787,11106,ZCTA5 11106,S1901_C01_012,63703.0,3347.0,11106,0,2189795.9160842835,,,
788,14886,ZCTA5 14886,S1901_C01_012,69881.0,6738.0,14886,0,201255288.5987187,0.9999999999999997,,
789,11790,ZCTA5 11790,S1901_C01_012,137090.0,14901.0,11790,0,19051478.088667188,,,
790,12188,ZCTA5 12188,S1901_C01_012,67405.0,4142.0,12188,0,36325594.61023258,0.007508539800216454,,
791,13825,ZCTA5 13825,S1901_C01_012,51047.0,7734.0,13825,0,146728285.81905442,1.0000000000000009,0.021261666094515897,
792,14545,ZCTA5 14545,S1901_C01_012,49688.0,33397.0,14545,0,3702020.242812784,1.0000000000000002,,
793,13437,ZCTA5 13437,S1901_C01_012,44688.0,14755.0,13437,0,249704480.81562468,,,
794,14210,ZCTA5 14210,S1901_C01_012,38811.0,4416.0,14210,0,8574154.041255042,0.007071556372307349,,
795,13740,ZCTA5 13740,S1901_C01_012,70313.0,18770.0,13740,0,102392620.34757486,1.0000000000000002,,
796,10926,ZCTA5 10926,S1901_C01_012,80625.0,11524.0,10926,1,14479523.744771227,,,
797,12815,ZCTA5 12815,S1901_C01_012,64563.0,11774.0,12815,0,102512610.08905558,,,
