"","GEOID","NAME","variable","estimate","moe","geoid_int","sf_tag","area","intersection_area","coverage","pre_screened","dac","Utility"
"206","14710","ZCTA5 14710","S1901_C01_012",58004,4272,14710,FALSE,125346393.944235,125232251.614641,0.999089384815934,FALSE,FALSE,"ORU"
"207","14858","ZCTA5 14858","S1901_C01_012",54063,12033,14858,FALSE,94244008.6486096,94000263.041099,0.997413675298772,FALSE,FALSE,"ORU"
"208","12873","ZCTA5 12873","S1901_C01_012",62679,14968,12873,FALSE,54536061.9003649,54518129.5130717,0.99967118294449,FALSE,FALSE,"ORU"
"209","13166","ZCTA5 13166","S1901_C01_012",62774,4853,13166,FALSE,107562407.227161,107562407.498413,1.0000000025218,FALSE,TRUE,"ORU"
"210","14514","ZCTA5 14514","S1901_C01_012",64112,6178,14514,FALSE,9727894.78167979,9727894.781712,1.00000000000331,FALSE,TRUE,"ORU"
"211","14740","ZCTA5 14740","S1901_C01_012",56131,5850,14740,FALSE,67383641.5869831,67383642.1384126,1.00000000818343,FALSE,FALSE,"ORU"
"212","14714","ZCTA5 14714","S1901_C01_012",56250,17085,14714,FALSE,47202542.1386497,47202542.0876702,0.999999998919984,FALSE,FALSE,"ORU"
"213","10970","ZCTA5 10970","S1901_C01_012",91174,17815,10970,TRUE,36584979.3957039,36584979.3958802,1.00000000000482,FALSE,TRUE,"ORU"
"214","12604","ZCTA5 12604","S1901_C01_012",NA,NA,12604,FALSE,267927.248344077,267927.248310869,0.999999999876055,FALSE,TRUE,"ORU"
"215","13214","ZCTA5 13214","S1901_C01_012",75809,7652,13214,FALSE,9432511.53868935,9432511.53868868,0.999999999999929,FALSE,TRUE,"ORU"
"216","12204","ZCTA5 12204","S1901_C01_012",51923,10141,12204,FALSE,11356127.0423873,11356127.0423888,1.00000000000014,FALSE,TRUE,"ORU"
"217","12435","ZCTA5 12435","S1901_C01_012",42778,30956,12435,FALSE,25901420.7415321,25901420.9922338,1.00000000967907,FALSE,TRUE,"ORU"
"218","13332","ZCTA5 13332","S1901_C01_012",51458,6461,13332,FALSE,127577793.677848,127577793.677597,0.999999999998034,FALSE,FALSE,"ORU"
"219","12950","ZCTA5 12950","S1901_C01_012",66136,16796,12950,FALSE,122058105.436227,122058105.436228,1,FALSE,FALSE,"ORU"
"220","10589","ZCTA5 10589","S1901_C01_012",103239,13338,10589,FALSE,21991575.2742991,21991575.2743078,1.00000000000039,FALSE,FALSE,"ORU"
"221","12508","ZCTA5 12508","S1901_C01_012",76599,10835,12508,FALSE,37852497.1929941,37852497.1928837,0.999999999997082,FALSE,TRUE,"ORU"
"222","13790","ZCTA5 13790","S1901_C01_012",45114,2733,13790,FALSE,75533324.7155894,75533324.715556,0.999999999999558,FALSE,TRUE,"ORU"
"223","12108","ZCTA5 12108","S1901_C01_012",70893,4730,12108,FALSE,384482355.810639,384482355.811831,1.0000000000031,FALSE,FALSE,"ORU"
"224","14839","ZCTA5 14839","S1901_C01_012",52083,11562,14839,FALSE,113856252.955304,113856252.863258,0.999999999191565,FALSE,FALSE,"ORU"
"225","13736","ZCTA5 13736","S1901_C01_012",63309,16064,13736,FALSE,156971464.302787,156971464.302726,0.999999999999612,FALSE,FALSE,"ORU"
"226","13147","ZCTA5 13147","S1901_C01_012",53333,10850,13147,FALSE,92782379.9879233,92782379.9879817,1.00000000000063,FALSE,FALSE,"ORU"
"227","12015","ZCTA5 12015","S1901_C01_012",61607,8427,12015,FALSE,35989097.17958,35989097.1795702,0.999999999999729,FALSE,TRUE,"ORU"
"228","14416","ZCTA5 14416","S1901_C01_012",59514,10568,14416,FALSE,96454777.2449496,94894903.3327164,0.983827924787262,FALSE,FALSE,"ORU"
"229","13407","ZCTA5 13407","S1901_C01_012",51336,7127,13407,FALSE,141787655.631511,139409551.250963,0.983227705049807,FALSE,TRUE,"ORU"
"230","12132","ZCTA5 12132","S1901_C01_012",51767,29170,12132,FALSE,4802355.90873439,4802355.90873436,0.999999999999993,FALSE,FALSE,"ORU"
"231","12063","ZCTA5 12063","S1901_C01_012",77981,60667,12063,FALSE,3686708.03816783,3686708.03818958,1.0000000000059,FALSE,FALSE,"ORU"
"232","13441","ZCTA5 13441","S1901_C01_012",48333,38218,13441,FALSE,9262538.98628642,9262538.98628952,1.00000000000034,FALSE,TRUE,"ORU"
