ZIP,Utility,zip_flag,pre_screen_flag,dac_flag
10546,NYSEG,FALSE,FALSE,FALSE
11718,NYSEG,FALSE,FALSE,FALSE
11358,NYSEG,FALSE,FALSE,FALSE
10473,NYSEG,FALSE,FALSE,FALSE
10537,NYSEG,TRUE,FALSE,FALSE
10552,NYSEG,FALSE,FALSE,FALSE
12122,NYSEG,TRUE,FALSE,FALSE
10028,NYSEG,FALSE,FALSE,FALSE
12029,NYSEG,TRUE,FALSE,FALSE
12040,NYSEG,TRUE,FALSE,FALSE
11217,NYSEG,FALSE,FALSE,FALSE
11230,NYSEG,FALSE,FALSE,FALSE
11363,NYSEG,FALSE,FALSE,FALSE
11369,NYSEG,FALSE,FALSE,FALSE
11413,NYSEG,FALSE,FALSE,FALSE
11418,NYSEG,FALSE,FALSE,FALSE
11427,NYSEG,FALSE,FALSE,FALSE
13843,NYSEG,TRUE,FALSE,FALSE
12174,NYSEG,FALSE,FALSE,FALSE
14774,NYSEG,FALSE,FALSE,FALSE
14808,NYSEG,TRUE,FALSE,FALSE
14810,NYSEG,TRUE,FALSE,TRUE
14827,NYSEG,TRUE,FALSE,FALSE
14112,NYSEG,FALSE,FALSE,FALSE
10596,NYSEG,FALSE,FALSE,FALSE
14841,NYSEG,TRUE,FALSE,FALSE
14856,NYSEG,TRUE,FALSE,TRUE
14860,NYSEG,TRUE,FALSE,FALSE
12008,NYSEG,FALSE,FALSE,FALSE
10940,NYSEG,FALSE,FALSE,FALSE
10965,NYSEG,FALSE,FALSE,FALSE
11003,NYSEG,FALSE,FALSE,FALSE
13679,NYSEG,FALSE,FALSE,FALSE
13695,NYSEG,FALSE,FALSE,FALSE
13774,NYSEG,TRUE,FALSE,FALSE
13778,NYSEG,TRUE,FALSE,FALSE
12069,NYSEG,FALSE,FALSE,FALSE
13204,NYSEG,FALSE,FALSE,FALSE
10039,NYSEG,FALSE,FALSE,FALSE
11225,NYSEG,FALSE,FALSE,FALSE
14627,NYSEG,FALSE,FALSE,FALSE
14707,NYSEG,FALSE,FALSE,FALSE
14719,NYSEG,TRUE,FALSE,FALSE
14722,NYSEG,FALSE,FALSE,FALSE
14732,NYSEG,TRUE,FALSE,FALSE
14742,NYSEG,FALSE,FALSE,FALSE
14756,NYSEG,FALSE,FALSE,FALSE
13902,NYSEG,TRUE,FALSE,FALSE
14026,NYSEG,TRUE,FALSE,FALSE
14039,NYSEG,TRUE,FALSE,FALSE
14529,NYSEG,TRUE,FALSE,FALSE
10502,NYSEG,FALSE,FALSE,FALSE
13812,NYSEG,TRUE,FALSE,FALSE
13815,NYSEG,TRUE,FALSE,FALSE
13820,NYSEG,TRUE,FALSE,FALSE
14041,NYSEG,TRUE,FALSE,FALSE
13469,NYSEG,FALSE,FALSE,FALSE
10985,NYSEG,FALSE,FALSE,FALSE
11364,NYSEG,FALSE,FALSE,FALSE
13157,NYSEG,FALSE,FALSE,FALSE
13362,NYSEG,TRUE,FALSE,FALSE
14850,NYSEG,TRUE,FALSE,TRUE
10278,NYSEG,FALSE,FALSE,FALSE
10154,NYSEG,FALSE,FALSE,FALSE
13646,NYSEG,FALSE,FALSE,FALSE
12546,NYSEG,FALSE,FALSE,FALSE
12432,NYSEG,FALSE,FALSE,FALSE
11572,NYSEG,FALSE,FALSE,FALSE
10311,NYSEG,FALSE,FALSE,FALSE
13319,NYSEG,FALSE,FALSE,FALSE
12420,NYSEG,FALSE,FALSE,FALSE
11779,NYSEG,FALSE,FALSE,FALSE
12515,NYSEG,FALSE,FALSE,FALSE
13212,NYSEG,FALSE,FALSE,FALSE
11547,NYSEG,FALSE,FALSE,FALSE
12933,NYSEG,TRUE,FALSE,FALSE
13024,NYSEG,TRUE,FALSE,TRUE
12835,NYSEG,FALSE,FALSE,FALSE
14206,NYSEG,TRUE,TRUE,TRUE
12750,NYSEG,TRUE,FALSE,FALSE
13321,NYSEG,FALSE,FALSE,FALSE
12504,NYSEG,FALSE,FALSE,FALSE
12306,NYSEG,FALSE,FALSE,FALSE
10307,NYSEG,FALSE,FALSE,FALSE
11765,NYSEG,FALSE,FALSE,FALSE
14218,NYSEG,TRUE,FALSE,TRUE
14580,NYSEG,FALSE,FALSE,FALSE
14710,NYSEG,FALSE,FALSE,FALSE
14858,NYSEG,TRUE,FALSE,FALSE
12873,NYSEG,TRUE,FALSE,FALSE
13166,NYSEG,TRUE,FALSE,TRUE
14514,NYSEG,FALSE,FALSE,FALSE
14740,NYSEG,TRUE,FALSE,FALSE
14714,NYSEG,FALSE,FALSE,FALSE
10970,NYSEG,FALSE,FALSE,FALSE
12604,NYSEG,FALSE,FALSE,FALSE
13214,NYSEG,FALSE,FALSE,FALSE
12204,NYSEG,FALSE,FALSE,FALSE
12435,NYSEG,FALSE,FALSE,FALSE
11747,NYSEG,FALSE,FALSE,FALSE
13332,NYSEG,TRUE,FALSE,FALSE
12950,NYSEG,TRUE,FALSE,FALSE
10589,NYSEG,TRUE,FALSE,FALSE
10583,NYSEG,FALSE,FALSE,FALSE
12508,NYSEG,FALSE,FALSE,FALSE
11713,NYSEG,FALSE,FALSE,FALSE
13790,NYSEG,TRUE,FALSE,FALSE
12108,NYSEG,FALSE,FALSE,FALSE
14839,NYSEG,TRUE,FALSE,FALSE
13736,NYSEG,TRUE,FALSE,FALSE
11102,NYSEG,FALSE,FALSE,FALSE
13147,NYSEG,TRUE,FALSE,FALSE
12015,NYSEG,FALSE,FALSE,FALSE
14416,NYSEG,FALSE,FALSE,FALSE
13407,NYSEG,TRUE,FALSE,FALSE
10452,NYSEG,FALSE,FALSE,FALSE
12132,NYSEG,FALSE,FALSE,FALSE
11218,NYSEG,FALSE,FALSE,FALSE
10025,NYSEG,FALSE,FALSE,FALSE
12063,NYSEG,FALSE,FALSE,FALSE
13441,NYSEG,FALSE,FALSE,FALSE
14744,NYSEG,FALSE,FALSE,FALSE
13832,NYSEG,TRUE,FALSE,FALSE
10980,NYSEG,FALSE,FALSE,FALSE
11351,NYSEG,FALSE,FALSE,FALSE
10984,NYSEG,FALSE,FALSE,FALSE
12184,NYSEG,TRUE,FALSE,FALSE
11109,NYSEG,FALSE,FALSE,FALSE
13145,NYSEG,FALSE,FALSE,FALSE
14615,NYSEG,FALSE,FALSE,FALSE
13797,NYSEG,TRUE,FALSE,FALSE
14130,NYSEG,FALSE,FALSE,FALSE
14614,NYSEG,FALSE,FALSE,FALSE
14750,NYSEG,FALSE,FALSE,FALSE
14506,NYSEG,FALSE,FALSE,FALSE
10308,NYSEG,FALSE,FALSE,FALSE
12929,NYSEG,TRUE,FALSE,FALSE
12527,NYSEG,FALSE,FALSE,FALSE
13438,NYSEG,FALSE,FALSE,FALSE
13415,NYSEG,TRUE,FALSE,FALSE
11424,NYSEG,FALSE,FALSE,FALSE
11206,NYSEG,FALSE,FALSE,FALSE
14479,NYSEG,FALSE,FALSE,FALSE
14061,NYSEG,FALSE,FALSE,FALSE
10545,NYSEG,FALSE,FALSE,FALSE
13751,NYSEG,TRUE,FALSE,FALSE
14167,NYSEG,TRUE,FALSE,FALSE
13603,NYSEG,FALSE,FALSE,FALSE
11772,NYSEG,FALSE,FALSE,FALSE
11976,NYSEG,FALSE,FALSE,FALSE
11933,NYSEG,FALSE,FALSE,FALSE
14775,NYSEG,FALSE,FALSE,FALSE
11743,NYSEG,FALSE,FALSE,FALSE
10504,NYSEG,FALSE,FALSE,FALSE
13901,NYSEG,TRUE,FALSE,TRUE
11793,NYSEG,FALSE,FALSE,FALSE
12485,NYSEG,FALSE,FALSE,FALSE
13323,NYSEG,TRUE,FALSE,FALSE
10560,NYSEG,TRUE,FALSE,FALSE
14303,NYSEG,FALSE,FALSE,FALSE
13135,NYSEG,FALSE,FALSE,FALSE
10805,NYSEG,FALSE,FALSE,FALSE
12808,NYSEG,FALSE,FALSE,FALSE
14172,NYSEG,FALSE,FALSE,FALSE
14767,NYSEG,FALSE,FALSE,FALSE
14801,NYSEG,TRUE,FALSE,FALSE
10924,NYSEG,FALSE,FALSE,FALSE
14618,NYSEG,FALSE,FALSE,FALSE
10953,NYSEG,FALSE,FALSE,FALSE
12980,NYSEG,FALSE,FALSE,FALSE
13304,NYSEG,FALSE,FALSE,FALSE
12839,NYSEG,FALSE,FALSE,FALSE
14757,NYSEG,FALSE,FALSE,FALSE
13635,NYSEG,FALSE,FALSE,FALSE
12903,NYSEG,TRUE,FALSE,FALSE
10710,NYSEG,FALSE,FALSE,FALSE
10973,NYSEG,FALSE,FALSE,FALSE
11216,NYSEG,FALSE,FALSE,FALSE
13641,NYSEG,FALSE,FALSE,FALSE
11788,NYSEG,FALSE,FALSE,FALSE
14141,NYSEG,TRUE,FALSE,FALSE
14220,NYSEG,FALSE,FALSE,FALSE
13160,NYSEG,TRUE,FALSE,FALSE
14305,NYSEG,FALSE,FALSE,FALSE
12518,NYSEG,FALSE,FALSE,FALSE
12182,NYSEG,FALSE,FALSE,FALSE
12436,NYSEG,FALSE,FALSE,FALSE
10012,NYSEG,FALSE,FALSE,FALSE
10577,NYSEG,FALSE,FALSE,FALSE
10034,NYSEG,FALSE,FALSE,FALSE
10035,NYSEG,FALSE,FALSE,FALSE
14609,NYSEG,FALSE,FALSE,FALSE
12308,NYSEG,FALSE,FALSE,FALSE
11727,NYSEG,FALSE,FALSE,FALSE
13733,NYSEG,TRUE,FALSE,FALSE
13120,NYSEG,FALSE,FALSE,FALSE
12571,NYSEG,FALSE,FALSE,FALSE
12058,NYSEG,FALSE,FALSE,FALSE
14487,NYSEG,FALSE,FALSE,FALSE
12066,NYSEG,FALSE,FALSE,FALSE
14031,NYSEG,TRUE,FALSE,FALSE
10457,NYSEG,FALSE,FALSE,FALSE
12542,NYSEG,FALSE,FALSE,FALSE
12424,NYSEG,TRUE,FALSE,FALSE
13860,NYSEG,TRUE,FALSE,FALSE
12491,NYSEG,FALSE,FALSE,FALSE
13408,NYSEG,TRUE,FALSE,TRUE
12138,NYSEG,TRUE,FALSE,FALSE
10986,NYSEG,FALSE,FALSE,FALSE
14092,NYSEG,FALSE,FALSE,FALSE
14207,NYSEG,FALSE,FALSE,FALSE
13864,NYSEG,TRUE,FALSE,FALSE
12779,NYSEG,TRUE,FALSE,TRUE
14626,NYSEG,FALSE,FALSE,FALSE
12501,NYSEG,TRUE,FALSE,TRUE
12944,NYSEG,TRUE,FALSE,TRUE
14879,NYSEG,TRUE,FALSE,TRUE
11354,NYSEG,FALSE,FALSE,FALSE
12939,NYSEG,FALSE,FALSE,FALSE
10306,NYSEG,FALSE,FALSE,FALSE
13795,NYSEG,TRUE,FALSE,TRUE
12847,NYSEG,TRUE,FALSE,FALSE
11746,NYSEG,FALSE,FALSE,FALSE
11030,NYSEG,FALSE,FALSE,FALSE
11368,NYSEG,FALSE,FALSE,FALSE
10952,NYSEG,FALSE,FALSE,FALSE
11542,NYSEG,FALSE,FALSE,FALSE
10017,NYSEG,FALSE,FALSE,FALSE
14806,NYSEG,TRUE,FALSE,FALSE
10550,NYSEG,FALSE,FALSE,FALSE
13111,NYSEG,FALSE,FALSE,FALSE
14543,NYSEG,FALSE,FALSE,FALSE
12155,NYSEG,TRUE,FALSE,FALSE
10541,NYSEG,TRUE,FALSE,FALSE
12176,NYSEG,FALSE,FALSE,FALSE
13118,NYSEG,TRUE,FALSE,FALSE
12406,NYSEG,TRUE,FALSE,FALSE
13484,NYSEG,TRUE,FALSE,FALSE
10594,NYSEG,FALSE,FALSE,FALSE
12521,NYSEG,TRUE,FALSE,FALSE
12886,NYSEG,FALSE,FALSE,FALSE
11963,NYSEG,FALSE,FALSE,FALSE
11433,NYSEG,FALSE,FALSE,FALSE
14845,NYSEG,TRUE,FALSE,FALSE
14878,NYSEG,TRUE,FALSE,TRUE
13456,NYSEG,FALSE,FALSE,FALSE
11756,NYSEG,FALSE,FALSE,FALSE
12147,NYSEG,FALSE,FALSE,FALSE
12190,NYSEG,FALSE,FALSE,FALSE
14726,NYSEG,TRUE,FALSE,FALSE
11798,NYSEG,FALSE,FALSE,FALSE
13760,NYSEG,TRUE,FALSE,TRUE
14817,NYSEG,TRUE,FALSE,FALSE
13308,NYSEG,FALSE,FALSE,FALSE
14779,NYSEG,FALSE,FALSE,FALSE
13028,NYSEG,FALSE,FALSE,FALSE
12197,NYSEG,TRUE,FALSE,FALSE
12502,NYSEG,TRUE,FALSE,FALSE
10119,NYSEG,FALSE,FALSE,FALSE
10036,NYSEG,FALSE,FALSE,FALSE
14620,NYSEG,FALSE,FALSE,FALSE
14812,NYSEG,TRUE,FALSE,FALSE
11577,NYSEG,FALSE,FALSE,FALSE
12759,NYSEG,TRUE,FALSE,TRUE
11514,NYSEG,FALSE,FALSE,FALSE
14072,NYSEG,FALSE,FALSE,FALSE
13473,NYSEG,FALSE,FALSE,FALSE
13141,NYSEG,TRUE,FALSE,FALSE
12434,NYSEG,TRUE,FALSE,FALSE
12453,NYSEG,FALSE,FALSE,FALSE
13123,NYSEG,FALSE,FALSE,FALSE
12498,NYSEG,FALSE,FALSE,FALSE
14066,NYSEG,TRUE,FALSE,FALSE
12175,NYSEG,FALSE,FALSE,FALSE
13680,NYSEG,FALSE,FALSE,FALSE
12719,NYSEG,TRUE,FALSE,FALSE
12771,NYSEG,FALSE,FALSE,FALSE
10801,NYSEG,FALSE,FALSE,FALSE
12422,NYSEG,FALSE,FALSE,FALSE
14720,NYSEG,FALSE,FALSE,FALSE
14870,NYSEG,TRUE,FALSE,FALSE
14513,NYSEG,TRUE,FALSE,TRUE
13652,NYSEG,FALSE,FALSE,FALSE
13483,NYSEG,FALSE,FALSE,FALSE
12856,NYSEG,FALSE,FALSE,FALSE
14510,NYSEG,TRUE,FALSE,FALSE
12482,NYSEG,FALSE,FALSE,FALSE
14613,NYSEG,FALSE,FALSE,FALSE
13417,NYSEG,FALSE,FALSE,FALSE
10606,NYSEG,FALSE,FALSE,FALSE
11724,NYSEG,FALSE,FALSE,FALSE
14008,NYSEG,FALSE,FALSE,FALSE
10538,NYSEG,FALSE,FALSE,FALSE
11763,NYSEG,FALSE,FALSE,FALSE
12157,NYSEG,FALSE,FALSE,FALSE
12410,NYSEG,TRUE,FALSE,FALSE
13132,NYSEG,FALSE,FALSE,FALSE
10701,NYSEG,FALSE,FALSE,FALSE
10033,NYSEG,FALSE,FALSE,FALSE
12583,NYSEG,FALSE,FALSE,FALSE
11742,NYSEG,FALSE,FALSE,FALSE
13753,NYSEG,TRUE,FALSE,FALSE
14030,NYSEG,TRUE,FALSE,FALSE
10919,NYSEG,FALSE,FALSE,FALSE
10804,NYSEG,FALSE,FALSE,FALSE
10463,NYSEG,FALSE,FALSE,FALSE
12303,NYSEG,FALSE,FALSE,FALSE
12017,NYSEG,TRUE,FALSE,FALSE
12592,NYSEG,TRUE,FALSE,TRUE
11964,NYSEG,FALSE,FALSE,FALSE
12522,NYSEG,TRUE,FALSE,TRUE
11967,NYSEG,FALSE,FALSE,FALSE
12844,NYSEG,FALSE,FALSE,FALSE
14203,NYSEG,FALSE,FALSE,FALSE
14741,NYSEG,FALSE,FALSE,FALSE
12083,NYSEG,FALSE,FALSE,FALSE
13501,NYSEG,FALSE,FALSE,FALSE
10003,NYSEG,FALSE,FALSE,FALSE
14559,NYSEG,FALSE,FALSE,FALSE
10913,NYSEG,FALSE,FALSE,FALSE
12811,NYSEG,FALSE,FALSE,FALSE
13342,NYSEG,TRUE,FALSE,FALSE
14086,NYSEG,TRUE,FALSE,FALSE
14840,NYSEG,TRUE,FALSE,FALSE
14224,NYSEG,TRUE,FALSE,TRUE
11238,NYSEG,FALSE,FALSE,FALSE
10566,NYSEG,FALSE,FALSE,FALSE
12028,NYSEG,FALSE,FALSE,FALSE
10516,NYSEG,TRUE,FALSE,FALSE
12446,NYSEG,FALSE,FALSE,FALSE
14865,NYSEG,TRUE,FALSE,FALSE
10469,NYSEG,FALSE,FALSE,FALSE
10922,NYSEG,FALSE,FALSE,FALSE
13637,NYSEG,FALSE,FALSE,FALSE
10579,NYSEG,TRUE,FALSE,FALSE
12566,NYSEG,TRUE,FALSE,FALSE
12452,NYSEG,FALSE,FALSE,FALSE
14004,NYSEG,TRUE,FALSE,FALSE
14215,NYSEG,FALSE,FALSE,FALSE
14504,NYSEG,FALSE,FALSE,FALSE
14772,NYSEG,TRUE,FALSE,FALSE
14883,NYSEG,TRUE,FALSE,FALSE
13033,NYSEG,FALSE,FALSE,FALSE
12747,NYSEG,TRUE,FALSE,TRUE
14847,NYSEG,TRUE,FALSE,FALSE
13654,NYSEG,FALSE,FALSE,FALSE
11510,NYSEG,FALSE,FALSE,FALSE
12603,NYSEG,FALSE,FALSE,FALSE
12198,NYSEG,TRUE,FALSE,FALSE
14842,NYSEG,TRUE,FALSE,TRUE
14546,NYSEG,FALSE,FALSE,FALSE
13903,NYSEG,TRUE,FALSE,FALSE
14590,NYSEG,FALSE,FALSE,FALSE
11952,NYSEG,FALSE,FALSE,FALSE
14753,NYSEG,FALSE,FALSE,FALSE
11975,NYSEG,FALSE,FALSE,FALSE
11224,NYSEG,FALSE,FALSE,FALSE
14098,NYSEG,FALSE,FALSE,FALSE
10958,NYSEG,FALSE,FALSE,FALSE
13656,NYSEG,FALSE,FALSE,FALSE
14040,NYSEG,TRUE,FALSE,FALSE
14624,NYSEG,FALSE,FALSE,FALSE
14058,NYSEG,FALSE,FALSE,FALSE
13834,NYSEG,TRUE,FALSE,FALSE
12118,NYSEG,TRUE,FALSE,FALSE
10453,NYSEG,FALSE,FALSE,FALSE
14139,NYSEG,TRUE,FALSE,FALSE
14517,NYSEG,TRUE,FALSE,FALSE
10803,NYSEG,FALSE,FALSE,FALSE
10528,NYSEG,FALSE,FALSE,FALSE
10930,NYSEG,FALSE,FALSE,FALSE
10917,NYSEG,FALSE,FALSE,FALSE
14171,NYSEG,FALSE,FALSE,FALSE
10588,NYSEG,TRUE,FALSE,FALSE
12164,NYSEG,FALSE,FALSE,FALSE
13905,NYSEG,TRUE,FALSE,TRUE
12977,NYSEG,FALSE,FALSE,FALSE
13413,NYSEG,FALSE,FALSE,FALSE
12469,NYSEG,TRUE,FALSE,FALSE
10927,NYSEG,FALSE,FALSE,FALSE
13755,NYSEG,TRUE,FALSE,FALSE
13808,NYSEG,TRUE,FALSE,FALSE
12036,NYSEG,FALSE,FALSE,FALSE
12580,NYSEG,FALSE,FALSE,FALSE
10975,NYSEG,FALSE,FALSE,FALSE
10996,NYSEG,FALSE,FALSE,FALSE
13847,NYSEG,TRUE,FALSE,FALSE
12792,NYSEG,TRUE,FALSE,FALSE
13489,NYSEG,FALSE,FALSE,FALSE
13066,NYSEG,FALSE,FALSE,FALSE
10941,NYSEG,FALSE,FALSE,FALSE
13661,NYSEG,FALSE,FALSE,FALSE
12932,NYSEG,TRUE,FALSE,FALSE
11356,NYSEG,FALSE,FALSE,FALSE
13153,NYSEG,FALSE,FALSE,FALSE
12418,NYSEG,FALSE,FALSE,FALSE
13788,NYSEG,TRUE,FALSE,FALSE
14729,NYSEG,FALSE,FALSE,FALSE
13732,NYSEG,TRUE,FALSE,FALSE
13756,NYSEG,TRUE,FALSE,FALSE
10580,NYSEG,FALSE,FALSE,FALSE
11792,NYSEG,FALSE,FALSE,FALSE
14769,NYSEG,FALSE,FALSE,FALSE
12726,NYSEG,TRUE,FALSE,FALSE
12549,NYSEG,TRUE,FALSE,TRUE
13224,NYSEG,FALSE,FALSE,FALSE
10920,NYSEG,FALSE,FALSE,FALSE
13042,NYSEG,FALSE,FALSE,FALSE
11954,NYSEG,FALSE,FALSE,FALSE
12472,NYSEG,FALSE,FALSE,FALSE
11430,NYSEG,FALSE,FALSE,FALSE
13863,NYSEG,TRUE,FALSE,FALSE
13363,NYSEG,FALSE,FALSE,FALSE
13439,NYSEG,TRUE,FALSE,FALSE
12858,NYSEG,FALSE,FALSE,FALSE
10069,NYSEG,FALSE,FALSE,FALSE
12781,NYSEG,FALSE,FALSE,FALSE
10520,NYSEG,FALSE,FALSE,FALSE
12070,NYSEG,FALSE,FALSE,FALSE
13810,NYSEG,TRUE,FALSE,FALSE
14548,NYSEG,FALSE,FALSE,FALSE
14549,NYSEG,TRUE,FALSE,FALSE
13052,NYSEG,TRUE,FALSE,FALSE
10928,NYSEG,FALSE,FALSE,FALSE
13682,NYSEG,FALSE,FALSE,FALSE
14470,NYSEG,FALSE,FALSE,FALSE
12874,NYSEG,FALSE,FALSE,FALSE
12475,NYSEG,FALSE,FALSE,FALSE
11040,NYSEG,FALSE,FALSE,FALSE
10021,NYSEG,FALSE,FALSE,FALSE
11208,NYSEG,FALSE,FALSE,FALSE
10001,NYSEG,FALSE,FALSE,FALSE
14778,NYSEG,FALSE,FALSE,FALSE
13327,NYSEG,FALSE,FALSE,FALSE
14131,NYSEG,FALSE,FALSE,FALSE
12919,NYSEG,TRUE,FALSE,FALSE
14608,NYSEG,FALSE,FALSE,FALSE
14525,NYSEG,FALSE,FALSE,FALSE
13360,NYSEG,FALSE,FALSE,FALSE
12444,NYSEG,FALSE,FALSE,FALSE
12189,NYSEG,FALSE,FALSE,FALSE
10994,NYSEG,FALSE,FALSE,FALSE
12786,NYSEG,TRUE,FALSE,TRUE
11714,NYSEG,FALSE,FALSE,FALSE
13743,NYSEG,TRUE,FALSE,FALSE
12966,NYSEG,FALSE,FALSE,FALSE
12883,NYSEG,FALSE,FALSE,FALSE
10968,NYSEG,FALSE,FALSE,FALSE
12765,NYSEG,TRUE,FALSE,FALSE
10956,NYSEG,FALSE,FALSE,FALSE
13475,NYSEG,FALSE,FALSE,FALSE
12824,NYSEG,FALSE,FALSE,FALSE
11570,NYSEG,FALSE,FALSE,FALSE
11370,NYSEG,FALSE,FALSE,FALSE
11436,NYSEG,FALSE,FALSE,FALSE
12433,NYSEG,FALSE,FALSE,FALSE
11944,NYSEG,FALSE,FALSE,FALSE
10511,NYSEG,FALSE,FALSE,FALSE
12411,NYSEG,FALSE,FALSE,FALSE
14103,NYSEG,FALSE,FALSE,FALSE
11971,NYSEG,FALSE,FALSE,FALSE
11731,NYSEG,FALSE,FALSE,FALSE
10597,NYSEG,TRUE,FALSE,FALSE
10472,NYSEG,FALSE,FALSE,FALSE
14109,NYSEG,FALSE,FALSE,FALSE
11901,NYSEG,FALSE,FALSE,FALSE
14612,NYSEG,FALSE,FALSE,FALSE
12143,NYSEG,FALSE,FALSE,FALSE
13464,NYSEG,TRUE,FALSE,FALSE
12935,NYSEG,TRUE,FALSE,FALSE
13140,NYSEG,TRUE,FALSE,TRUE
14735,NYSEG,FALSE,FALSE,FALSE
10172,NYSEG,FALSE,FALSE,FALSE
13460,NYSEG,TRUE,FALSE,FALSE
10527,NYSEG,TRUE,FALSE,FALSE
12992,NYSEG,TRUE,FALSE,FALSE
11366,NYSEG,FALSE,FALSE,FALSE
10910,NYSEG,FALSE,FALSE,FALSE
12092,NYSEG,FALSE,FALSE,FALSE
14143,NYSEG,FALSE,FALSE,FALSE
11520,NYSEG,FALSE,FALSE,FALSE
14037,NYSEG,TRUE,FALSE,FALSE
12570,NYSEG,TRUE,FALSE,FALSE
10019,NYSEG,FALSE,FALSE,FALSE
13403,NYSEG,FALSE,FALSE,FALSE
14830,NYSEG,TRUE,FALSE,FALSE
14423,NYSEG,FALSE,FALSE,FALSE
10595,NYSEG,FALSE,FALSE,FALSE
14036,NYSEG,FALSE,FALSE,FALSE
12052,NYSEG,FALSE,FALSE,FALSE
12921,NYSEG,TRUE,FALSE,FALSE
14709,NYSEG,TRUE,FALSE,FALSE
12480,NYSEG,TRUE,FALSE,FALSE
12784,NYSEG,TRUE,FALSE,FALSE
11375,NYSEG,FALSE,FALSE,FALSE
12487,NYSEG,FALSE,FALSE,FALSE
12211,NYSEG,FALSE,FALSE,FALSE
14138,NYSEG,TRUE,FALSE,FALSE
11754,NYSEG,FALSE,FALSE,FALSE
10016,NYSEG,FALSE,FALSE,FALSE
12923,NYSEG,TRUE,FALSE,FALSE
12144,NYSEG,FALSE,FALSE,FALSE
13844,NYSEG,TRUE,FALSE,FALSE
13786,NYSEG,TRUE,FALSE,FALSE
12115,NYSEG,TRUE,FALSE,FALSE
12054,NYSEG,FALSE,FALSE,FALSE
13668,NYSEG,FALSE,FALSE,FALSE
12123,NYSEG,FALSE,FALSE,FALSE
10932,NYSEG,FALSE,FALSE,FALSE
12196,NYSEG,TRUE,FALSE,FALSE
13335,NYSEG,TRUE,FALSE,FALSE
12910,NYSEG,TRUE,FALSE,FALSE
12996,NYSEG,TRUE,FALSE,FALSE
10523,NYSEG,FALSE,FALSE,FALSE
10031,NYSEG,FALSE,FALSE,FALSE
13040,NYSEG,TRUE,FALSE,FALSE
11791,NYSEG,FALSE,FALSE,FALSE
13334,NYSEG,TRUE,FALSE,FALSE
10977,NYSEG,FALSE,FALSE,FALSE
10543,NYSEG,FALSE,FALSE,FALSE
11770,NYSEG,FALSE,FALSE,FALSE
10992,NYSEG,FALSE,FALSE,FALSE
14411,NYSEG,FALSE,FALSE,FALSE
10998,NYSEG,FALSE,FALSE,FALSE
12068,NYSEG,FALSE,FALSE,FALSE
11762,NYSEG,FALSE,FALSE,FALSE
11203,NYSEG,FALSE,FALSE,FALSE
11755,NYSEG,FALSE,FALSE,FALSE
10451,NYSEG,FALSE,FALSE,FALSE
14422,NYSEG,FALSE,FALSE,FALSE
11710,NYSEG,FALSE,FALSE,FALSE
11965,NYSEG,FALSE,FALSE,FALSE
12976,NYSEG,FALSE,FALSE,FALSE
13029,NYSEG,FALSE,FALSE,FALSE
10911,NYSEG,FALSE,FALSE,FALSE
12471,NYSEG,FALSE,FALSE,FALSE
14872,NYSEG,TRUE,FALSE,FALSE
11106,NYSEG,FALSE,FALSE,FALSE
14886,NYSEG,TRUE,FALSE,FALSE
11790,NYSEG,FALSE,FALSE,FALSE
12188,NYSEG,FALSE,FALSE,FALSE
13825,NYSEG,TRUE,FALSE,FALSE
14545,NYSEG,TRUE,FALSE,FALSE
13437,NYSEG,FALSE,FALSE,FALSE
14210,NYSEG,FALSE,FALSE,FALSE
13740,NYSEG,TRUE,FALSE,FALSE
10926,NYSEG,FALSE,FALSE,FALSE
12815,NYSEG,FALSE,FALSE,FALSE
11804,NYSEG,FALSE,FALSE,FALSE
12787,NYSEG,TRUE,FALSE,FALSE
12046,NYSEG,FALSE,FALSE,FALSE
14752,NYSEG,FALSE,FALSE,FALSE
12486,NYSEG,FALSE,FALSE,FALSE
11042,NYSEG,FALSE,FALSE,FALSE
14489,NYSEG,TRUE,FALSE,TRUE
14904,NYSEG,TRUE,FALSE,TRUE
14623,NYSEG,FALSE,FALSE,FALSE
11210,NYSEG,FALSE,FALSE,FALSE
12037,NYSEG,TRUE,FALSE,FALSE
12169,NYSEG,TRUE,FALSE,FALSE
13472,NYSEG,FALSE,FALSE,FALSE
13630,NYSEG,FALSE,FALSE,FALSE
14481,NYSEG,TRUE,FALSE,FALSE
11411,NYSEG,FALSE,FALSE,FALSE
10458,NYSEG,FALSE,FALSE,FALSE
11732,NYSEG,FALSE,FALSE,FALSE
10547,NYSEG,FALSE,FALSE,FALSE
12740,NYSEG,FALSE,FALSE,FALSE
10466,NYSEG,FALSE,FALSE,FALSE
14550,NYSEG,TRUE,FALSE,FALSE
13494,NYSEG,FALSE,FALSE,FALSE
10314,NYSEG,FALSE,FALSE,FALSE
10460,NYSEG,FALSE,FALSE,FALSE
10464,NYSEG,FALSE,FALSE,FALSE
10467,NYSEG,FALSE,FALSE,FALSE
10506,NYSEG,TRUE,FALSE,FALSE
13776,NYSEG,TRUE,FALSE,FALSE
13664,NYSEG,FALSE,FALSE,FALSE
12748,NYSEG,TRUE,FALSE,FALSE
11596,NYSEG,FALSE,FALSE,FALSE
10002,NYSEG,FALSE,FALSE,FALSE
12064,NYSEG,FALSE,FALSE,FALSE
